69.320272	69.320272	U
69.501678	69.501678	D
69.575692	69.575692	U
69.619229	69.619229	D
69.720816	69.720816	U
69.752744	69.752744	D
69.796281	69.796281	U
69.842721	69.842721	D
69.986395	69.986395	U
70.012517	70.012517	D
70.204082	70.204082	U
71.891882	71.891882	D
71.933968	71.933968	U
71.962993	71.962993	D
72.064581	72.064581	U
72.240181	72.240181	D
72.341769	72.341769	U
72.385306	72.385306	D
72.511565	72.511565	U
72.518821	72.518821	D
72.602993	72.602993	U
72.624762	72.624762	D
72.762630	72.762630	U
74.791474	74.791474	D
75.025125	75.025125	U
75.299410	75.299410	D
75.538866	75.538866	U
75.681088	75.681088	D
75.866848	75.866848	U
75.877007	75.877007	D
75.990204	75.990204	U
76.075828	76.075828	D
76.189025	76.189025	U
76.203537	76.203537	D
76.247075	76.247075	U
76.308027	76.308027	D
76.498141	76.498141	U
76.518458	76.518458	D
76.588118	76.588118	U
77.711383	77.711383	D
77.789751	77.789751	U
77.856508	77.856508	D
77.911655	77.911655	U
78.821587	78.821587	D
78.918821	78.918821	U
79.029116	79.029116	D
79.135057	79.135057	U
79.145215	79.145215	D
79.211973	79.211973	U
79.355646	79.355646	D
79.500771	79.500771	U
80.445533	80.445533	D
80.541315	80.541315	U
80.597914	80.597914	D
80.660317	80.660317	U
80.904127	80.904127	D
81.175510	81.175510	U
81.197279	81.197279	D
81.335147	81.335147	U
81.346757	81.346757	D
81.507846	81.507846	U
81.654422	81.654422	D
81.774875	81.774875	U
81.795193	81.795193	D
82.233469	82.233469	U
83.244989	83.244989	D
83.352381	83.352381	U
83.377052	83.377052	D
83.488798	83.488798	U
83.501859	83.501859	D
83.633923	83.633923	U
83.986576	83.986576	D
84.130249	84.130249	U
84.182494	84.182494	D
84.226032	84.226032	U
84.246349	84.246349	D
84.294240	84.294240	U
84.426304	84.426304	D
84.529342	84.529342	U
84.552562	84.552562	D
84.671565	84.671565	U
84.675918	84.675918	D
84.764444	84.764444	U
84.874739	84.874739	D
84.958912	84.958912	U
84.969070	84.969070	D
85.077914	85.077914	U
85.185306	85.185306	D
85.281088	85.281088	U
85.459592	85.459592	D
85.590204	85.590204	U
85.709206	85.709206	D
85.828209	85.828209	U
85.881905	85.881905	D
86.096689	86.096689	U
87.851247	87.851247	D
87.932517	87.932517	U
88.021043	88.021043	D
88.074739	88.074739	U
88.176327	88.176327	D
88.349025	88.349025	U
89.076100	89.076100	D
89.142857	89.142857	U
89.173333	89.173333	D
89.257506	89.257506	U
89.312653	89.312653	D
89.401179	89.401179	U
89.450522	89.450522	D
89.569524	89.569524	U
89.711746	89.711746	D
89.808980	89.808980	U
89.869932	89.869932	D
89.913469	89.913469	U
89.977324	89.977324	D
90.077460	90.077460	U
90.115193	90.115193	D
90.210975	90.210975	U
90.475102	90.475102	D
90.704399	90.704399	U
90.922086	90.922086	D
91.059955	91.059955	U
91.116553	91.116553	D
91.340045	91.340045	U
91.463401	91.463401	D
91.794286	91.794286	U
92.261587	92.261587	D
92.361723	92.361723	U
92.370431	92.370431	D
92.477823	92.477823	U
92.527166	92.527166	D
92.698413	92.698413	U
92.760816	92.760816	D
92.966893	92.966893	U
93.643175	93.643175	D
93.744762	93.744762	U
93.789751	93.789751	D
93.926168	93.926168	U
94.010340	94.010340	D
94.077098	94.077098	U
94.190295	94.190295	D
94.348481	94.348481	U
94.421043	94.421043	D
94.540045	94.540045	U
95.328073	95.328073	D
95.458685	95.458685	U
95.463039	95.463039	D
95.606712	95.606712	U
95.645896	95.645896	D
95.840363	95.840363	U
96.875102	96.875102	D
96.949116	96.949116	U
97.076825	97.076825	D
97.145034	97.145034	U
97.224853	97.224853	D
97.287256	97.287256	U
97.300317	97.300317	D
97.364172	97.364172	U
97.417868	97.417868	D
97.502041	97.502041	U
97.606531	97.606531	D
97.742948	97.742948	U
97.763265	97.763265	D
97.888073	97.888073	U
97.928707	97.928707	D
98.047710	98.047710	U
98.101406	98.101406	D
98.144943	98.144943	U
98.229116	98.229116	D
98.285714	98.285714	U
98.403265	98.403265	D
98.488889	98.488889	U
98.564354	98.564354	D
98.755918	98.755918	U
98.822676	98.822676	D
98.975057	98.975057	U
99.001179	99.001179	D
99.073741	99.073741	U
99.083900	99.083900	D
99.274014	99.274014	U
99.279819	99.279819	D
99.435102	99.435102	U
99.517823	99.517823	D
99.588934	99.588934	U
99.661497	99.661497	D
99.787755	99.787755	U
99.874830	99.874830	U
100.044626	100.044626	D
100.286984	100.286984	D
100.487256	100.487256	U
100.781859	100.781859	D
100.915374	100.915374	U
100.929887	100.929887	D
100.992290	100.992290	U
101.157732	101.157732	D
101.243356	101.243356	U
101.289796	101.289796	D
101.373968	101.373968	U
101.478458	101.478458	D
101.617778	101.617778	U
101.696145	101.696145	D
101.793379	101.793379	U
101.848526	101.848526	D
101.980590	101.980590	U
101.987846	101.987846	D
102.177959	102.177959	U
102.263583	102.263583	D
102.442086	102.442086	U
104.160363	104.160363	D
104.353379	104.353379	U
104.466576	104.466576	D
104.530431	104.530431	U
104.604444	104.604444	D
104.719093	104.719093	U
104.727800	104.727800	D
104.843900	104.843900	U
104.964354	104.964354	D
105.379410	105.379410	U
105.498413	105.498413	D
105.547755	105.547755	U
105.614512	105.614512	D
105.875737	105.875737	U
105.996190	105.996190	D
106.232744	106.232744	U
106.808889	106.808889	D
107.004807	107.004807	U
107.010612	107.010612	D
107.138322	107.138322	U
107.247166	107.247166	D
107.344399	107.344399	U
107.364717	107.364717	D
107.477914	107.477914	U
